date,open,high,low,close
2022-11-23,0.951350,0.953400,0.940900,0.941050
2022-11-24,0.941000,0.944600,0.938750,0.943600
2022-11-25,0.943650,0.950100,0.942300,0.945500
2022-11-28,0.947400,0.949950,0.940650,0.949000
2022-11-29,0.949050,0.954800,0.946050,0.954600
2022-11-30,0.953700,0.954800,0.945000,0.945100
2022-12-01,0.945100,0.947100,0.936600,0.936650
2022-12-02,0.936700,0.943850,0.932750,0.937400
2022-12-05,0.938650,0.943400,0.933050,0.942650
2022-12-06,0.942750,0.945700,0.938100,0.942100
2022-12-07,0.942000,0.943900,0.936400,0.939600
2022-12-08,0.939600,0.942700,0.934400,0.936150
2022-12-09,0.936250,0.938100,0.931300,0.933450
2022-12-12,0.933950,0.938100,0.931300,0.937200
2022-12-13,0.937000,0.937650,0.923250,0.928700
2022-12-14,0.928700,0.929950,0.921600,0.924800
2022-12-15,0.924650,0.931850,0.921700,0.928300
2022-12-16,0.928250,0.933750,0.925350,0.933200
2022-12-19,0.933750,0.935000,0.928450,0.930100
2022-12-20,0.930150,0.930900,0.924300,0.926400
2022-12-21,0.926300,0.929000,0.923900,0.926100
2022-12-22,0.926100,0.932400,0.922700,0.931400
2022-12-23,0.931250,0.934750,0.928600,0.933900
2022-12-26,0.934100,0.934250,0.930900,0.932450
2022-12-27,0.932450,0.933400,0.926950,0.929300
2022-12-28,0.929300,0.930800,0.924550,0.928500
2022-12-29,0.928700,0.929750,0.921100,0.921600
2022-12-30,0.921650,0.926800,0.920100,0.924300
2023-01-02,0.924500,0.926050,0.923100,0.924600
2023-01-03,0.924700,0.939950,0.923000,0.935000
2023-01-04,0.935100,0.936900,0.925400,0.929500
2023-01-05,0.929500,0.937950,0.926050,0.935900
2023-01-06,0.935900,0.940950,0.927150,0.927500
2023-01-09,0.928050,0.928400,0.916650,0.919800
2023-01-10,0.919950,0.925400,0.919550,0.923150
2023-01-11,0.922900,0.933200,0.920500,0.931250
2023-01-12,0.931100,0.935400,0.926750,0.928750
2023-01-13,0.928850,0.931800,0.925700,0.926900
2023-01-16,0.927300,0.928900,0.921950,0.926600
2023-01-17,0.926600,0.927600,0.918750,0.922000
2023-01-18,0.922000,0.924500,0.908650,0.915900
2023-01-19,0.916000,0.918950,0.914750,0.915400
2023-01-20,0.915400,0.923500,0.914150,0.920450
2023-01-23,0.920150,0.924150,0.916000,0.922500
2023-01-24,0.922600,0.928000,0.919200,0.923100
2023-01-25,0.923100,0.924650,0.917300,0.917800
2023-01-26,0.917800,0.922650,0.915900,0.919900
2023-01-27,0.920000,0.924100,0.919250,0.921200
2023-01-30,0.921450,0.925800,0.918200,0.925500
2023-01-31,0.925400,0.928800,0.915100,0.915700
2023-02-01,0.915700,0.918450,0.908500,0.909350
2023-02-02,0.909300,0.914100,0.906100,0.913600
2023-02-03,0.913700,0.926900,0.912200,0.925550
2023-02-06,0.927200,0.929100,0.922750,0.928200
2023-02-07,0.928200,0.929000,0.919250,0.922650
2023-02-08,0.922600,0.923950,0.917850,0.920100
2023-02-09,0.920200,0.922500,0.916100,0.922400
2023-02-10,0.922350,0.925450,0.919900,0.924350
2023-02-13,0.924000,0.926100,0.919100,0.920000
2023-02-14,0.920050,0.923400,0.913700,0.921400
2023-02-15,0.921500,0.926300,0.920950,0.924300
2023-02-16,0.924250,0.927250,0.921400,0.924350
2023-02-17,0.924200,0.933350,0.924100,0.924700
2023-02-20,0.926400,0.926700,0.922050,0.922950
2023-02-21,0.922950,0.928450,0.922850,0.927400
