pair,month,year,s,diff,spot,carry
NZDJPY,2008-05,2008,1.0,7.75,0.017989157220305696,0.006458333333333333
NZDJPY,2008-06,2008,1.0,7.75,-0.02202856451222468,0.006458333333333333
NZDJPY,2008-07,2008,1.0,7.75,-0.02103962871287124,0.006458333333333333
NZDJPY,2008-08,2008,1.0,7.5,-0.03501893893853192,0.00625
NZDJPY,2008-09,2008,1.0,7.5,-0.06786322546836099,0.00625
NZDJPY,2008-10,2008,1.0,7.0,-0.19409697821503868,0.005833333333333334
NZDJPY,2008-11,2008,1.0,6.2,-0.08353679804673886,0.005166666666666667
NZDJPY,2008-12,2008,1.0,6.2,0.00589914367269273,0.005166666666666667
NZDJPY,2009-01,2009,1.0,4.9,-0.13583049564888383,0.004083333333333334
NZDJPY,2009-02,2009,1.0,3.4,0.06917688266199651,0.002833333333333333
NZDJPY,2009-03,2009,1.0,3.4,0.13636363636363624,0.002833333333333333
NZDJPY,2009-04,2009,1.0,2.9,0.004144144144144102,0.002416666666666667
NZDJPY,2009-05,2009,1.0,2.4,0.09510136371792566,0.002
NZDJPY,2009-06,2009,1.0,2.4,0.019662477792274036,0.002
NZDJPY,2009-07,2009,1.0,2.4,0.0069098505543949695,0.002
NZDJPY,2009-08,2009,1.0,2.4,0.018512607724226138,0.002
NZDJPY,2009-09,2009,1.0,2.4,0.01770604826073341,0.002
NZDJPY,2009-10,2009,1.0,2.4,-0.0035411855273287385,0.002
NZDJPY,2009-11,2009,1.0,2.4,-0.04480840543881337,0.002
NZDJPY,2009-12,2009,1.0,2.4,0.08929149142672288,0.002
NZDJPY,2010-01,2010,1.0,2.4,-0.059994059994060045,0.002
NZDJPY,2010-02,2010,1.0,2.4,-0.020063206951026813,0.002
NZDJPY,2010-03,2010,1.0,2.4,0.0707722242587816,0.002
NZDJPY,2010-04,2010,1.0,2.4,0.027250828063836163,0.002
NZDJPY,2010-05,2010,1.0,2.4,-0.08969661439249599,0.002
NZDJPY,2010-06,2010,1.0,2.4,-0.025277733054258622,0.002
NZDJPY,2010-07,2010,1.0,2.65,0.03683515031384221,0.0022083333333333334
NZDJPY,2010-08,2010,1.0,2.9,-0.062450215070893766,0.002416666666666667
NZDJPY,2010-09,2010,1.0,2.9,0.041631265930331285,0.002416666666666667
NZDJPY,2010-10,2010,1.0,2.9,0.00522022838499181,0.002416666666666667
NZDJPY,2010-11,2010,1.0,2.95,0.00892567348263551,0.0024583333333333336
NZDJPY,2010-12,2010,1.0,2.95,0.018175969116937418,0.0024583333333333336
NZDJPY,2011-01,2011,1.0,2.95,0.00015797788309646066,0.0024583333333333336
NZDJPY,2011-02,2011,1.0,2.95,-0.028273574474806495,0.0024583333333333336
NZDJPY,2011-03,2011,1.0,2.95,0.02942132639791928,0.0024583333333333336
NZDJPY,2011-04,2011,1.0,2.45,0.03884414969208927,0.002041666666666667
NZDJPY,2011-05,2011,1.0,2.45,0.020975832193342425,0.002041666666666667
NZDJPY,2011-06,2011,1.0,2.45,-0.005806163465832959,0.002041666666666667
NZDJPY,2011-07,2011,1.0,2.45,0.010332434860736761,0.002041666666666667
NZDJPY,2011-08,2011,1.0,2.45,-0.03008744627241744,0.002041666666666667
NZDJPY,2011-09,2011,1.0,2.45,-0.10391198044009775,0.002041666666666667
NZDJPY,2011-10,2011,1.0,2.45,0.07520462141882667,0.002041666666666667
NZDJPY,2011-11,2011,1.0,2.45,-0.03965105534736013,0.002041666666666667
NZDJPY,2011-12,2011,1.0,2.45,-0.010900082576383086,0.002041666666666667
NZDJPY,2012-01,2012,1.0,2.45,0.05042578059776259,0.002041666666666667
NZDJPY,2012-02,2012,1.0,2.45,0.07598156096010178,0.002041666666666667
NZDJPY,2012-03,2012,1.0,2.45,0.0013295907815040753,0.002041666666666667
NZDJPY,2012-04,2012,1.0,2.45,-0.037031572735320206,0.002041666666666667
NZDJPY,2012-05,2012,1.0,2.45,-0.09575609008732944,0.002041666666666667
NZDJPY,2012-06,2012,1.0,2.45,0.08386987461877315,0.002041666666666667
NZDJPY,2012-07,2012,1.0,2.45,-0.012662185399406,0.002041666666666667
NZDJPY,2012-08,2012,1.0,2.45,-0.003483217226092461,0.002041666666666667
NZDJPY,2012-09,2012,1.0,2.45,0.02796313949793472,0.002041666666666667
NZDJPY,2012-10,2012,1.0,2.45,0.013910355486862258,0.002041666666666667
NZDJPY,2012-11,2012,1.0,2.45,0.03185975609756109,0.002041666666666667
NZDJPY,2012-12,2012,1.0,2.45,0.06189983749445993,0.002041666666666667
NZDJPY,2013-01,2013,1.0,2.45,0.0690038953811909,0.002041666666666667
NZDJPY,2013-02,2013,1.0,2.45,-0.003253513794898466,0.002041666666666667
NZDJPY,2013-03,2013,1.0,2.45,0.03003003003003002,0.002041666666666667
NZDJPY,2013-04,2013,1.0,2.45,0.05628089745214848,0.002041666666666667
NZDJPY,2013-05,2013,1.0,2.45,-0.04260170406816266,0.002041666666666667
NZDJPY,2013-06,2013,1.0,2.45,-0.038230132865379796,0.002041666666666667
NZDJPY,2013-07,2013,1.0,2.45,0.01850645119249328,0.002041666666666667
NZDJPY,2013-08,2013,1.0,2.45,-0.02955854126679469,0.002041666666666667
NZDJPY,2013-09,2013,1.0,2.45,0.07370780590717296,0.002041666666666667
NZDJPY,2013-10,2013,1.0,2.45,-0.001964877809161325,0.002041666666666667
NZDJPY,2013-11,2013,1.0,2.45,0.02485542020425746,0.002041666666666667
NZDJPY,2013-12,2013,1.0,2.45,0.03817985352383224,0.002041666666666667
NZDJPY,2014-01,2014,1.0,2.45,-0.04556493581588983,0.002041666666666667
NZDJPY,2014-02,2014,1.0,2.45,0.035017569368714474,0.002041666666666667
NZDJPY,2014-03,2014,1.0,2.45,0.04834933270896746,0.002041666666666667
NZDJPY,2014-04,2014,1.0,2.7,-0.01596873255164699,0.0022500000000000003
NZDJPY,2014-05,2014,1.0,2.95,-0.01815705855651395,0.0024583333333333336
NZDJPY,2014-06,2014,1.0,2.95,0.02565880721220526,0.0024583333333333336
NZDJPY,2014-07,2014,1.0,3.2,-0.01532567049808431,0.002666666666666667
NZDJPY,2014-08,2014,1.0,3.45,-0.0038910391393910393,0.002875
NZDJPY,2014-09,2014,1.0,3.45,-0.016314349536829642,0.002875
NZDJPY,2014-10,2014,1.0,3.45,0.021840691427236436,0.002875
NZDJPY,2014-11,2014,1.0,3.45,0.06492170533775288,0.002875
NZDJPY,2014-12,2014,1.0,3.45,0.002039283031018524,0.002875
NZDJPY,2015-01,2015,1.0,3.45,-0.08643958868894597,0.002875
NZDJPY,2015-02,2015,1.0,3.45,0.06014773126978534,0.002875
NZDJPY,2015-03,2015,1.0,3.45,-0.007409865074098687,0.002875
NZDJPY,2015-04,2015,1.0,3.45,0.012924791086351028,0.002875
NZDJPY,2015-05,2015,1.0,3.45,-0.029479705202947848,0.002875
NZDJPY,2015-06,2015,1.0,3.45,-0.060863651819109243,0.002875
NZDJPY,2015-07,2015,1.0,3.2,-0.013999517258025507,0.002666666666666667
NZDJPY,2015-08,2015,1.0,2.95,-0.05924112607099152,0.0024583333333333336
NZDJPY,2015-09,2015,1.0,2.95,-0.002732240437158362,0.0024583333333333336
NZDJPY,2015-10,2015,1.0,2.7,0.06653620352250478,0.0022500000000000003
NZDJPY,2015-11,2015,1.0,2.7,-0.00856265443425075,0.0022500000000000003
NZDJPY,2015-12,2015,1.0,2.7,0.013818592949342623,0.0022500000000000003
NZDJPY,2016-01,2016,1.0,2.45,-0.04490690032858702,0.002041666666666667
NZDJPY,2016-02,2016,1.0,2.45,-0.05364424057084616,0.002041666666666667
NZDJPY,2016-03,2016,1.0,2.45,0.047259997307122825,0.002041666666666667
NZDJPY,2016-04,2016,1.0,2.2,-0.04615582411931096,0.0018333333333333335
NZDJPY,2016-05,2016,1.0,2.2,0.009300444803881813,0.0018333333333333335
NZDJPY,2016-06,2016,1.0,2.2,-0.015892094017094016,0.0018333333333333335
NZDJPY,2016-07,2016,1.0,2.2,-0.0014927398561541683,0.0018333333333333335
NZDJPY,2016-08,2016,1.0,2.2,0.019026909486273613,0.0018333333333333335
NZDJPY,2016-09,2016,1.0,1.95,-0.01520405441451056,0.001625
NZDJPY,2016-10,2016,1.0,2.1,0.015167930660888285,0.00175
NZDJPY,2016-11,2016,1.0,2.1,0.08164356990394883,0.00175
NZDJPY,2016-12,2016,1.0,1.85,0.0014799950300938836,0.0015416666666666667
NZDJPY,2017-01,2017,1.0,1.85,0.015640394088669796,0.0015416666666666667
NZDJPY,2017-02,2017,1.0,1.85,-0.016490845155814227,0.0015416666666666667
NZDJPY,2017-03,2017,1.0,1.85,-0.0376032794969795,0.0015416666666666667
NZDJPY,2017-04,2017,1.0,1.85,-0.01857542963298553,0.0015416666666666667
NZDJPY,2017-05,2017,1.0,1.85,0.024278814776138802,0.0015416666666666667
NZDJPY,2017-06,2017,1.0,1.85,0.05033770867847598,0.0015416666666666667
NZDJPY,2017-07,2017,1.0,1.85,0.005338510070371338,0.0015416666666666667
NZDJPY,2017-08,2017,1.0,1.85,-0.047067342505430876,0.0015416666666666667
NZDJPY,2017-09,2017,1.0,1.85,0.026722391084093244,0.0015416666666666667
NZDJPY,2017-10,2017,1.0,1.85,-0.0402121623288515,0.0015416666666666667
NZDJPY,2017-11,2017,1.0,1.85,-0.011823673049736527,0.0015416666666666667
NZDJPY,2017-12,2017,1.0,1.85,0.03862660944205998,0.0015416666666666667
NZDJPY,2018-01,2018,1.0,1.85,0.007137490608565056,0.0015416666666666667
NZDJPY,2018-02,2018,1.0,1.85,-0.04339176924033328,0.0015416666666666667
NZDJPY,2018-03,2018,1.0,1.85,-0.000519885625162364,0.0015416666666666667
NZDJPY,2018-04,2018,1.0,1.85,0.0002600780234069955,0.0015416666666666667
NZDJPY,2018-05,2018,1.0,1.85,-0.00975039001560063,0.0015416666666666667
NZDJPY,2018-06,2018,1.0,1.85,-0.016804516213732468,0.0015416666666666667
NZDJPY,2018-07,2018,1.0,1.85,0.01842702630524773,0.0015416666666666667
NZDJPY,2018-08,2018,1.0,1.85,-0.03553166382588169,0.0015416666666666667
NZDJPY,2018-09,2018,1.0,1.85,0.022430668841761703,0.0015416666666666667
NZDJPY,2018-10,2018,1.0,1.85,-0.021805610955989874,0.0015416666666666667
NZDJPY,2018-11,2018,1.0,1.85,0.060758474921843275,0.0015416666666666667
NZDJPY,2018-12,2018,1.0,1.85,-0.05702205206276201,0.0015416666666666667
NZDJPY,2019-01,2019,1.0,1.85,0.022965076776735982,0.0015416666666666667
NZDJPY,2019-02,2019,1.0,1.85,0.006907545164718254,0.0015416666666666667
NZDJPY,2019-03,2019,1.0,1.85,-0.005408970976253258,0.0015416666666666667
NZDJPY,2019-04,2019,1.0,1.85,-0.013794933014988797,0.0015416666666666667
NZDJPY,2019-05,2019,1.0,1.85,-0.04855413584398116,0.0015416666666666667
NZDJPY,2019-06,2019,1.0,1.6,0.02431439072660435,0.0013333333333333335
NZDJPY,2019-07,2019,1.0,1.6,-0.01614683963566088,0.0013333333333333335
NZDJPY,2019-08,2019,1.0,1.6,-0.059755940524617746,0.0013333333333333335
NZDJPY,2019-09,2019,1.0,1.1,0.00954797865952517,0.0009166666666666668
NZDJPY,2019-10,2019,1.0,1.1,0.023348603517068023,0.0009166666666666668
NZDJPY,2019-11,2019,1.0,1.1,0.015306859205776124,0.0009166666666666668
NZDJPY,2019-12,2019,1.0,1.1,0.0405347745697624,0.0009166666666666668
NZDJPY,2020-01,2020,1.0,1.1,-0.042646241115363526,0.0009166666666666668
NZDJPY,2020-02,2020,1.0,1.1,-0.035551127419315764,0.0009166666666666668
NZDJPY,2020-03,2020,1.0,1.1,-0.05225763138415984,0.0009166666666666668
NZDJPY,2020-04,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-05,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-06,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-07,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-08,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-09,2020,0.0,0.35,-0.0,0.0
NZDJPY,2020-10,2020,0.0,0.35,-0.0,0.0
NZDJPY,2020-11,2020,0.0,0.35,0.0,0.0
NZDJPY,2020-12,2020,0.0,0.35,0.0,0.0
NZDJPY,2021-01,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-02,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-03,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-04,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-05,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-06,2021,0.0,0.35,-0.0,0.0
NZDJPY,2021-07,2021,0.0,0.35,-0.0,0.0
NZDJPY,2021-08,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-09,2021,0.0,0.35,-0.0,0.0
NZDJPY,2021-10,2021,0.0,0.35,0.0,0.0
NZDJPY,2021-11,2021,1.0,0.6,-0.05509979184523084,0.0005
NZDJPY,2021-12,2021,1.0,0.85,0.017623428793572593,0.0007083333333333333
NZDJPY,2022-01,2022,1.0,0.85,-0.03641920285241307,0.0007083333333333333
NZDJPY,2022-02,2022,1.0,0.85,0.0270913175631029,0.0007083333333333333
NZDJPY,2022-03,2022,1.0,1.1,0.08569222851260938,0.0009166666666666668
NZDJPY,2022-04,2022,1.0,1.1,-0.006636643754444171,0.0009166666666666668
NZDJPY,2022-05,2022,1.0,1.6,-0.00011930326890940979,0.0013333333333333335
NZDJPY,2022-06,2022,1.0,2.1,0.010738575349003687,0.00175
NZDJPY,2022-07,2022,1.0,2.1,-0.011332782434187116,0.00175
NZDJPY,2022-08,2022,1.0,2.6,0.015283570149253745,0.0021666666666666666
NZDJPY,2022-09,2022,1.0,3.1,-0.04774784249968067,0.0025833333333333333
NZDJPY,2022-10,2022,1.0,3.1,0.0676793874274424,0.0025833333333333333
NZDJPY,2022-11,2022,1.0,3.6,0.005668016194331882,0.003
NZDJPY,2022-12,2022,1.0,4.35,-0.04520356567747874,0.0036249999999999998
NZDJPY,2023-01,2023,1.0,4.35,0.013371858490016653,0.0036249999999999998
NZDJPY,2023-02,2023,1.0,4.35,0.0014265335235377208,0.0036249999999999998
NZDJPY,2023-03,2023,1.0,4.85,-0.014304320987654218,0.0040416666666666665
NZDJPY,2023-04,2023,1.0,4.85,0.014692550625998502,0.0040416666666666665
NZDJPY,2023-05,2023,1.0,5.35,-0.0046881490712716856,0.004458333333333333
NZDJPY,2023-06,2023,1.0,5.6,0.05616503696637243,0.004666666666666666
NZDJPY,2023-07,2023,1.0,5.6,-0.002709721124534159,0.004666666666666666
NZDJPY,2023-08,2023,1.0,5.6,-0.01675534925846267,0.004666666666666666
NZDJPY,2023-09,2023,1.0,5.6,0.031548647092688675,0.004666666666666666
NZDJPY,2023-10,2023,1.0,5.6,-0.014304051791494632,0.004666666666666666
NZDJPY,2023-11,2023,1.0,5.6,0.03376232186029671,0.004666666666666666
NZDJPY,2023-12,2023,1.0,5.6,-0.023551319969328577,0.004666666666666666
NZDJPY,2024-01,2024,1.0,5.6,0.008638097374915832,0.004666666666666666
NZDJPY,2024-02,2024,1.0,5.6,0.014236458680903175,0.004666666666666666
NZDJPY,2024-03,2024,1.0,5.6,-0.0075666191468362065,0.004666666666666666
NZDJPY,2024-04,2024,1.0,5.45,0.025966850828729182,0.004541666666666667
NZDJPY,2024-05,2024,1.0,5.45,0.04071082390953151,0.004541666666666667
NZDJPY,2024-06,2024,1.0,5.45,0.013970816516609919,0.004541666666666667
NZDJPY,2024-07,2024,1.0,5.45,-0.08950806286997359,0.004541666666666667
NZDJPY,2024-08,2024,1.0,5.45,0.024212532227328998,0.004541666666666667
NZDJPY,2024-09,2024,1.0,5.0,-0.0020794571522381178,0.004166666666666667
NZDJPY,2024-10,2024,1.0,5.0,-0.004386926957666182,0.004166666666666667
NZDJPY,2024-11,2024,1.0,4.5,-0.02302269222295661,0.00375
NZDJPY,2024-12,2024,1.0,4.0,-0.007328887134964379,0.0033333333333333335
NZDJPY,2025-01,2025,1.0,4.0,-0.006133586936238222,0.0033333333333333335
NZDJPY,2025-02,2025,1.0,3.75,-0.03851428571428572,0.003125
NZDJPY,2025-03,2025,1.0,3.25,0.011886366337810594,0.0027083333333333334
NZDJPY,2025-04,2025,1.0,3.25,-0.00365323622694691,0.0027083333333333334
NZDJPY,2025-05,2025,1.0,3.0,0.012626887843525614,0.0025
NZDJPY,2025-06,2025,1.0,2.75,0.021830247991617258,0.0022916666666666667
NZDJPY,2025-07,2025,1.0,2.75,0.01098387739987472,0.0022916666666666667
NZDJPY,2025-08,2025,1.0,2.75,-0.02320549087671442,0.0022916666666666667
NZDJPY,2025-09,2025,1.0,2.5,-0.012195684781354577,0.0020833333333333333
NZDJPY,2025-10,2025,1.0,2.5,0.029960403209792874,0.0020833333333333333
NZDJPY,2025-11,2025,1.0,2.0,0.01569019483317846,0.0016666666666666668
NZDJPY,2025-12,2025,1.0,1.75,0.009040935321225518,0.0014583333333333334
NZDJPY,2026-01,2026,1.0,1.5,0.032115080847061384,0.00125
NZDJPY,2026-02,2026,1.0,1.5,0.003012537426213102,0.00125
NZDJPY,2026-03,2026,1.0,1.5,-0.02531689543166915,0.00125
NZDJPY,2026-04,2026,1.0,1.5,0.015093214408657518,0.00125
NZDJPY,2026-05,2026,1.0,1.5,0.03040136210962796,0.00125
NZDJPY,2026-06,2026,1.0,1.5,-0.03242272295680959,0.00125
NZDJPY,2026-07,2026,1.0,1.25,0.004624313911106626,0.0010416666666666667
NZDJPY,2026-08,2026,1.0,1.5,0.0194343242544468,0.00125
NZDJPY,2026-09,2026,1.0,1.5,-0.0499578468367351,0.00125
