study,pair,date,side,outcome,tie,k
single pct_b,USDJPY,2010-03-24,top,continuation,False,1
single pct_b,USDJPY,2010-03-31,top,continuation,False,2
single pct_b,USDJPY,2010-05-03,top,reversal,False,2
single pct_b,USDJPY,2010-05-06,bottom,reversal,False,1
single pct_b,USDJPY,2010-05-20,bottom,reversal,False,6
single pct_b,USDJPY,2010-06-23,bottom,continuation,False,4
single pct_b,USDJPY,2010-07-01,bottom,reversal,False,5
single pct_b,USDJPY,2010-08-24,bottom,reversal,False,3
single pct_b,USDJPY,2010-09-14,bottom,reversal,False,1
single pct_b,USDJPY,2010-11-10,top,continuation,False,3
single pct_b,USDJPY,2010-12-28,bottom,continuation,False,1
single pct_b,USDJPY,2011-02-01,bottom,reversal,False,3
single pct_b,USDJPY,2011-02-10,top,reversal,False,8
single pct_b,USDJPY,2011-03-15,bottom,continuation,False,1
single pct_b,USDJPY,2011-07-07,top,reversal,False,1
single pct_b,USDJPY,2011-07-12,bottom,continuation,False,1
single pct_b,USDJPY,2011-07-29,bottom,reversal,False,1
single pct_b,USDJPY,2011-09-06,top,reversal,False,4
single pct_b,USDJPY,2011-10-12,top,reversal,False,7
single pct_b,USDJPY,2011-10-27,bottom,reversal,False,2
single pct_b,USDJPY,2011-12-30,bottom,reversal,False,5
single pct_b,USDJPY,2012-01-25,top,reversal,False,1
single pct_b,USDJPY,2012-02-14,top,continuation,False,2
single pct_b,USDJPY,2012-02-24,top,reversal,False,1
single pct_b,USDJPY,2012-03-14,top,reversal,False,3
single pct_b,USDJPY,2012-04-10,bottom,reversal,False,7
single pct_b,USDJPY,2012-05-31,bottom,continuation,False,1
single pct_b,USDJPY,2012-06-21,top,reversal,False,2
single pct_b,USDJPY,2012-07-16,bottom,continuation,False,5
single pct_b,USDJPY,2012-08-15,top,continuation,False,2
single pct_b,USDJPY,2012-09-11,bottom,continuation,False,2
single pct_b,USDJPY,2012-10-16,top,continuation,False,2
single pct_b,USDJPY,2012-10-25,top,reversal,False,1
single pct_b,USDJPY,2012-11-15,top,continuation,False,3
single pct_b,USDJPY,2012-12-12,top,continuation,False,2
single pct_b,USDJPY,2012-12-26,top,continuation,False,2
single pct_b,USDJPY,2013-02-01,top,continuation,False,3
single pct_b,USDJPY,2013-03-07,top,continuation,False,1
single pct_b,USDJPY,2013-04-05,top,continuation,False,1
single pct_b,USDJPY,2013-05-09,top,continuation,False,1
single pct_b,USDJPY,2013-06-05,bottom,continuation,False,1
single pct_b,USDJPY,2013-06-11,bottom,continuation,False,2
single pct_b,USDJPY,2013-06-14,bottom,reversal,False,3
single pct_b,USDJPY,2013-07-26,bottom,reversal,False,5
single pct_b,USDJPY,2013-08-07,bottom,reversal,False,4
single pct_b,USDJPY,2013-09-02,top,continuation,False,6
single pct_b,USDJPY,2013-10-02,bottom,reversal,False,7
single pct_b,USDJPY,2013-11-12,top,continuation,False,3
single pct_b,USDJPY,2013-11-21,top,continuation,False,4
single pct_b,USDJPY,2013-12-18,top,continuation,False,7
single pct_b,USDJPY,2014-01-13,bottom,reversal,False,1
single pct_b,USDJPY,2014-01-23,bottom,continuation,False,1
single pct_b,USDJPY,2014-02-03,bottom,reversal,False,3
single pct_b,USDJPY,2014-03-03,bottom,reversal,False,1
single pct_b,USDJPY,2014-03-06,top,reversal,False,5
single pct_b,USDJPY,2014-06-02,top,reversal,False,7
single pct_b,USDJPY,2014-06-27,bottom,reversal,False,3
single pct_b,USDJPY,2014-07-30,top,reversal,False,2
single pct_b,USDJPY,2014-08-20,top,continuation,False,3
single pct_b,USDJPY,2014-09-02,top,continuation,False,3
single pct_b,USDJPY,2014-09-08,top,continuation,False,2
single pct_b,USDJPY,2014-09-17,top,continuation,False,2
single pct_b,USDJPY,2014-10-13,bottom,continuation,False,2
single pct_b,USDJPY,2014-10-31,top,continuation,False,1
single pct_b,USDJPY,2014-12-05,top,reversal,False,1
single pct_b,USDJPY,2015-01-14,bottom,continuation,False,2
single pct_b,USDJPY,2015-02-10,top,reversal,False,4
single pct_b,USDJPY,2015-03-06,top,continuation,False,2
single pct_b,USDJPY,2015-03-11,top,reversal,False,5
single pct_b,USDJPY,2015-05-19,top,continuation,False,3
single pct_b,USDJPY,2015-05-26,top,continuation,False,1
single pct_b,USDJPY,2015-07-08,bottom,reversal,False,2
single pct_b,USDJPY,2015-08-11,top,reversal,False,1
single pct_b,USDJPY,2015-08-21,bottom,continuation,False,1
single pct_b,USDJPY,2015-10-14,bottom,reversal,False,4
single pct_b,USDJPY,2015-10-23,top,reversal,False,2
single pct_b,USDJPY,2015-11-06,top,reversal,False,6
single pct_b,USDJPY,2015-12-09,bottom,continuation,False,2
single pct_b,USDJPY,2016-01-05,bottom,continuation,False,1
single pct_b,USDJPY,2016-01-29,top,reversal,False,2
single pct_b,USDJPY,2016-02-10,bottom,continuation,False,1
single pct_b,USDJPY,2016-03-17,bottom,reversal,False,4
single pct_b,USDJPY,2016-04-05,bottom,continuation,False,2
single pct_b,USDJPY,2016-04-29,bottom,reversal,False,6
single pct_b,USDJPY,2016-06-03,bottom,reversal,False,2
single pct_b,USDJPY,2016-06-16,bottom,reversal,False,5
single pct_b,USDJPY,2016-08-30,top,continuation,False,3
single pct_b,USDJPY,2016-09-21,bottom,reversal,False,6
single pct_b,USDJPY,2016-10-06,top,reversal,False,1
single pct_b,USDJPY,2016-11-09,top,continuation,False,1
single pct_b,USDJPY,2016-12-14,top,continuation,False,1
single pct_b,USDJPY,2017-01-11,bottom,continuation,False,1
single pct_b,USDJPY,2017-03-22,bottom,continuation,False,3
single pct_b,USDJPY,2017-04-12,bottom,reversal,False,8
single pct_b,USDJPY,2017-06-27,top,continuation,False,4
single pct_b,USDJPY,2017-07-21,bottom,reversal,False,3
single pct_b,USDJPY,2017-08-10,bottom,reversal,False,3
single pct_b,USDJPY,2017-09-07,bottom,continuation,False,1
single pct_b,USDJPY,2017-09-18,top,continuation,False,3
single pct_b,USDJPY,2017-10-20,top,continuation,False,5
single pct_b,USDJPY,2017-11-17,bottom,continuation,False,3
single pct_b,USDJPY,2018-01-10,bottom,continuation,False,3
single pct_b,USDJPY,2018-01-24,bottom,continuation,False,2
single pct_b,USDJPY,2018-02-14,bottom,continuation,False,1
single pct_b,USDJPY,2018-03-22,bottom,reversal,False,4
single pct_b,USDJPY,2018-04-23,top,continuation,False,2
single pct_b,USDJPY,2018-05-17,top,reversal,False,4
single pct_b,USDJPY,2018-07-11,top,continuation,False,2
single pct_b,USDJPY,2018-07-17,top,reversal,False,2
single pct_b,USDJPY,2018-08-20,bottom,reversal,False,3
single pct_b,USDJPY,2018-09-18,top,continuation,False,6
single pct_b,USDJPY,2018-09-28,top,continuation,False,3
single pct_b,USDJPY,2018-11-06,top,continuation,False,3
single pct_b,USDJPY,2018-12-20,bottom,continuation,False,2
single pct_b,USDJPY,2018-12-31,bottom,continuation,False,2
single pct_b,USDJPY,2019-01-03,bottom,reversal,False,2
single pct_b,USDJPY,2019-02-11,top,continuation,False,2
single pct_b,USDJPY,2019-03-01,top,reversal,False,5
single pct_b,USDJPY,2019-03-22,bottom,reversal,False,2
single pct_b,USDJPY,2019-05-06,bottom,continuation,False,1
single pct_b,USDJPY,2019-05-13,bottom,reversal,False,3
single pct_b,USDJPY,2019-05-31,bottom,continuation,False,14
single pct_b,USDJPY,2019-08-02,bottom,continuation,False,1
single pct_b,USDJPY,2019-09-09,top,continuation,False,3
single pct_b,USDJPY,2019-10-15,top,reversal,False,12
single pct_b,USDJPY,2019-11-07,top,reversal,False,4
single pct_b,USDJPY,2019-11-27,top,reversal,False,3
single pct_b,USDJPY,2020-01-03,bottom,reversal,False,2
single pct_b,USDJPY,2020-02-19,top,continuation,False,1
single pct_b,USDJPY,2020-02-28,bottom,continuation,False,1
single pct_b,USDJPY,2020-03-03,bottom,continuation,False,2
single pct_b,USDJPY,2020-05-06,bottom,reversal,False,3
single pct_b,USDJPY,2020-06-02,top,continuation,False,3
single pct_b,USDJPY,2020-07-24,bottom,continuation,False,1
single pct_b,USDJPY,2020-09-15,bottom,continuation,False,1
single pct_b,USDJPY,2020-10-21,bottom,continuation,False,6
single pct_b,USDJPY,2020-11-05,bottom,reversal,False,2
single pct_b,USDJPY,2020-12-16,bottom,continuation,False,1
single pct_b,USDCAD,2009-02-17,top,reversal,False,3
single pct_b,USDCAD,2009-02-27,top,continuation,False,2
single pct_b,USDCAD,2009-03-23,bottom,reversal,False,4
single pct_b,USDCAD,2009-04-15,bottom,reversal,False,3
single pct_b,USDCAD,2009-04-30,bottom,continuation,False,2
single pct_b,USDCAD,2009-05-06,bottom,continuation,False,2
single pct_b,USDCAD,2009-05-22,bottom,continuation,False,5
single pct_b,USDCAD,2009-06-22,top,reversal,False,16
single pct_b,USDCAD,2009-07-15,bottom,continuation,False,4
single pct_b,USDCAD,2009-10-06,bottom,continuation,False,3
single pct_b,USDCAD,2009-12-17,top,reversal,False,2
single pct_b,USDCAD,2010-01-06,bottom,reversal,False,10
single pct_b,USDCAD,2010-04-05,bottom,reversal,False,9
single pct_b,USDCAD,2010-04-27,top,reversal,False,2
single pct_b,USDCAD,2010-04-30,top,continuation,False,3
single pct_b,USDCAD,2010-05-20,top,reversal,False,2
single pct_b,USDCAD,2010-08-24,top,reversal,False,4
single pct_b,USDCAD,2010-10-05,bottom,continuation,False,6
single pct_b,USDCAD,2010-12-31,bottom,continuation,False,8
single pct_b,USDCAD,2011-02-25,bottom,continuation,False,2
single pct_b,USDCAD,2011-04-01,bottom,continuation,False,5
single pct_b,USDCAD,2011-04-29,bottom,reversal,False,2
single pct_b,USDCAD,2011-05-05,top,reversal,False,1
single pct_b,USDCAD,2011-05-16,top,reversal,False,3
single pct_b,USDCAD,2011-06-24,top,reversal,False,3
single pct_b,USDCAD,2011-06-30,bottom,reversal,False,8
single pct_b,USDCAD,2011-08-04,top,continuation,False,2
single pct_b,USDCAD,2011-08-10,top,reversal,False,3
single pct_b,USDCAD,2011-09-09,top,reversal,False,2
single pct_b,USDCAD,2011-09-21,top,continuation,False,1
single pct_b,USDCAD,2011-09-30,top,continuation,False,2
single pct_b,USDCAD,2011-11-21,top,continuation,False,4
single pct_b,USDCAD,2012-01-23,bottom,continuation,False,3
single pct_b,USDCAD,2012-02-29,bottom,reversal,False,4
single pct_b,USDCAD,2012-04-10,top,reversal,False,2
single pct_b,USDCAD,2012-04-25,bottom,reversal,False,7
single pct_b,USDCAD,2012-05-16,top,continuation,False,2
single pct_b,USDCAD,2012-07-03,bottom,reversal,False,3
single pct_b,USDCAD,2012-07-27,bottom,continuation,False,7
single pct_b,USDCAD,2012-08-09,bottom,continuation,False,8
single pct_b,USDCAD,2012-09-06,bottom,continuation,False,1
single pct_b,USDCAD,2012-09-13,bottom,reversal,False,2
single pct_b,USDCAD,2012-10-19,top,continuation,False,6
single pct_b,USDCAD,2012-12-12,bottom,reversal,False,6
single pct_b,USDCAD,2013-01-23,top,continuation,False,2
single pct_b,USDCAD,2013-02-18,top,continuation,False,2
single pct_b,USDCAD,2013-03-26,bottom,reversal,False,8
single pct_b,USDCAD,2013-05-22,top,reversal,False,1
single pct_b,USDCAD,2013-06-21,top,continuation,False,1
single pct_b,USDCAD,2013-07-23,bottom,reversal,False,8
single pct_b,USDCAD,2013-08-21,top,continuation,False,2
single pct_b,USDCAD,2013-09-18,bottom,reversal,False,2
single pct_b,USDCAD,2013-10-09,top,reversal,False,4
single pct_b,USDCAD,2013-10-24,top,continuation,False,4
single pct_b,USDCAD,2013-11-21,top,continuation,False,2
single pct_b,USDCAD,2013-11-27,top,continuation,False,3
single pct_b,USDCAD,2013-12-04,top,reversal,False,1
single pct_b,USDCAD,2013-12-27,top,reversal,False,1
single pct_b,USDCAD,2014-01-07,top,continuation,False,2
single pct_b,USDCAD,2014-01-14,top,continuation,False,6
single pct_b,USDCAD,2014-03-19,top,reversal,False,5
single pct_b,USDCAD,2014-04-09,bottom,reversal,False,2
single pct_b,USDCAD,2014-05-08,bottom,reversal,False,1
single pct_b,USDCAD,2014-06-04,top,reversal,False,5
single pct_b,USDCAD,2014-06-20,bottom,continuation,False,4
single pct_b,USDCAD,2014-07-25,top,continuation,False,2
single pct_b,USDCAD,2014-08-27,bottom,reversal,False,4
single pct_b,USDCAD,2014-09-11,top,reversal,False,4
single pct_b,USDCAD,2014-11-03,top,continuation,False,2
single pct_b,USDCAD,2014-11-06,top,reversal,False,1
single pct_b,USDCAD,2014-12-08,top,continuation,False,4
single pct_b,USDCAD,2015-01-02,top,continuation,False,3
single pct_b,USDCAD,2015-01-09,top,continuation,False,1
single pct_b,USDCAD,2015-01-21,top,continuation,False,2
single pct_b,USDCAD,2015-03-10,top,continuation,False,3
single pct_b,USDCAD,2015-04-15,bottom,continuation,False,1
single pct_b,USDCAD,2015-05-22,top,continuation,False,2
single pct_b,USDCAD,2015-07-01,top,continuation,False,4
single pct_b,USDCAD,2015-08-24,top,reversal,False,1
single pct_b,USDCAD,2015-09-28,top,reversal,False,3
single pct_b,USDCAD,2015-10-05,bottom,continuation,False,2
single pct_b,USDCAD,2015-10-09,bottom,reversal,False,2
single pct_b,USDCAD,2015-12-07,top,continuation,False,1
single pct_b,USDCAD,2015-12-17,top,reversal,False,5
single pct_b,USDCAD,2016-01-06,top,continuation,False,2
single pct_b,USDCAD,2016-02-03,bottom,reversal,False,3
single pct_b,USDCAD,2016-02-25,bottom,continuation,False,6
single pct_b,USDCAD,2016-03-17,bottom,reversal,False,4
single pct_b,USDCAD,2016-04-12,bottom,reversal,False,4
single pct_b,USDCAD,2016-06-07,bottom,reversal,False,5
single pct_b,USDCAD,2016-07-25,top,reversal,False,4
single pct_b,USDCAD,2016-08-15,bottom,continuation,False,1
single pct_b,USDCAD,2016-09-13,top,reversal,False,7
single pct_b,USDCAD,2016-10-07,top,reversal,False,1
single pct_b,USDCAD,2016-10-21,top,continuation,False,10
single pct_b,USDCAD,2016-12-05,bottom,continuation,False,4
single pct_b,USDCAD,2017-02-28,top,continuation,False,2
single pct_b,USDCAD,2017-03-08,top,reversal,False,5
single pct_b,USDCAD,2017-04-12,bottom,reversal,False,1
single pct_b,USDCAD,2017-04-19,top,continuation,False,4
single pct_b,USDCAD,2017-05-22,bottom,continuation,False,2
single pct_b,USDCAD,2017-06-12,bottom,continuation,False,1
single pct_b,USDCAD,2017-06-16,bottom,reversal,False,3
single pct_b,USDCAD,2017-06-28,bottom,continuation,False,4
single pct_b,USDCAD,2017-09-01,bottom,continuation,False,3
single pct_b,USDCAD,2017-10-20,top,continuation,False,3
single pct_b,USDCAD,2017-11-29,top,reversal,False,2
single pct_b,USDCAD,2017-12-28,bottom,continuation,False,5
single pct_b,USDCAD,2018-01-24,bottom,continuation,False,5
single pct_b,USDCAD,2018-02-08,top,reversal,False,4
single pct_b,USDCAD,2018-02-28,top,continuation,False,3
single pct_b,USDCAD,2018-04-10,bottom,reversal,False,8
single pct_b,USDCAD,2018-05-25,top,reversal,False,3
single pct_b,USDCAD,2018-06-14,top,continuation,False,2
single pct_b,USDCAD,2018-07-25,bottom,reversal,False,12
single pct_b,USDCAD,2018-08-29,bottom,reversal,False,1
single pct_b,USDCAD,2018-11-09,top,reversal,False,5
single pct_b,USDCAD,2018-11-20,top,reversal,False,2
single pct_b,USDCAD,2018-12-05,top,reversal,False,2
single pct_b,USDCAD,2018-12-18,top,continuation,False,3
single pct_b,USDCAD,2019-01-09,bottom,reversal,False,3
single pct_b,USDCAD,2019-01-31,bottom,reversal,False,4
single pct_b,USDCAD,2019-03-06,top,reversal,False,4
single pct_b,USDCAD,2019-04-24,top,reversal,False,4
single pct_b,USDCAD,2019-05-29,top,reversal,False,3
single pct_b,USDCAD,2019-06-06,bottom,continuation,False,1
single pct_b,USDCAD,2019-06-20,bottom,continuation,False,4
single pct_b,USDCAD,2019-08-06,top,reversal,False,3
single pct_b,USDCAD,2019-09-06,bottom,reversal,False,5
single pct_b,USDCAD,2019-10-02,top,reversal,False,7
single pct_b,USDCAD,2019-10-17,bottom,continuation,False,3
single pct_b,USDCAD,2019-12-05,bottom,reversal,False,1
single pct_b,USDCAD,2019-12-31,bottom,reversal,False,6
single pct_b,USDCAD,2020-01-22,top,continuation,False,3
single pct_b,USDCAD,2020-02-03,top,reversal,False,10
single pct_b,USDCAD,2020-02-27,top,continuation,False,1
single pct_b,USDCAD,2020-03-09,top,continuation,True,1
single pct_b,USDCAD,2020-03-16,top,continuation,False,1
single pct_b,USDCAD,2020-05-26,bottom,continuation,False,4
single pct_b,USDCAD,2020-07-21,bottom,continuation,False,2
single pct_b,USDCAD,2020-07-27,bottom,reversal,False,3
single pct_b,USDCAD,2020-08-18,bottom,continuation,False,8
single pct_b,USDCAD,2020-08-31,bottom,reversal,False,3
single pct_b,USDCAD,2020-09-21,top,continuation,False,3
single pct_b,USDCAD,2020-12-01,bottom,continuation,False,2
single pct_b,NZDUSD,2009-03-13,top,continuation,False,3
single pct_b,NZDUSD,2009-04-20,bottom,reversal,False,1
single pct_b,NZDUSD,2009-05-08,top,reversal,False,3
single pct_b,NZDUSD,2009-05-29,top,continuation,False,1
single pct_b,NZDUSD,2009-07-20,top,continuation,False,10
single pct_b,NZDUSD,2009-09-07,top,continuation,False,3
single pct_b,NZDUSD,2009-09-16,top,reversal,False,3
single pct_b,NZDUSD,2009-09-22,top,reversal,False,1
single pct_b,NZDUSD,2009-10-06,top,continuation,False,7
single pct_b,NZDUSD,2009-10-19,top,reversal,False,1
single pct_b,NZDUSD,2009-10-30,bottom,reversal,False,6
single pct_b,NZDUSD,2009-11-26,bottom,reversal,False,2
single pct_b,NZDUSD,2009-12-22,bottom,reversal,False,5
single pct_b,NZDUSD,2010-03-16,top,reversal,False,4
single pct_b,NZDUSD,2010-04-09,top,reversal,False,5
single pct_b,NZDUSD,2010-04-23,top,continuation,False,1
single pct_b,NZDUSD,2010-04-29,top,continuation,False,1
single pct_b,NZDUSD,2010-05-17,bottom,continuation,False,1
single pct_b,NZDUSD,2010-06-14,top,continuation,False,5
single pct_b,NZDUSD,2010-08-16,bottom,reversal,False,2
single pct_b,NZDUSD,2010-09-10,top,continuation,False,2
single pct_b,NZDUSD,2010-10-01,top,continuation,False,3
single pct_b,NZDUSD,2010-10-08,top,reversal,False,7
single pct_b,NZDUSD,2010-10-29,top,continuation,False,3
single pct_b,NZDUSD,2010-11-26,bottom,reversal,False,5
single pct_b,NZDUSD,2010-12-29,top,continuation,False,2
single pct_b,NZDUSD,2011-02-01,top,reversal,False,1
single pct_b,NZDUSD,2011-02-22,bottom,continuation,False,6
single pct_b,NZDUSD,2011-03-16,bottom,continuation,False,1
single pct_b,NZDUSD,2011-03-30,top,continuation,False,3
single pct_b,NZDUSD,2011-05-16,bottom,reversal,False,2
single pct_b,NZDUSD,2011-05-26,top,continuation,False,2
single pct_b,NZDUSD,2011-07-13,top,continuation,False,6
single pct_b,NZDUSD,2011-08-08,bottom,continuation,True,1
single pct_b,NZDUSD,2011-08-10,bottom,reversal,False,1
single pct_b,NZDUSD,2011-09-21,bottom,continuation,False,1
single pct_b,NZDUSD,2011-10-27,top,reversal,False,2
single pct_b,NZDUSD,2012-01-03,top,reversal,False,2
single pct_b,NZDUSD,2012-01-27,top,reversal,False,1
single pct_b,NZDUSD,2012-03-05,bottom,continuation,False,1
single pct_b,NZDUSD,2012-03-14,bottom,reversal,False,1
single pct_b,NZDUSD,2012-04-12,top,reversal,False,2
single pct_b,NZDUSD,2012-05-02,bottom,continuation,False,2
single pct_b,NZDUSD,2012-05-15,bottom,continuation,False,3
single pct_b,NZDUSD,2012-06-12,top,continuation,False,3
single pct_b,NZDUSD,2012-07-24,bottom,reversal,False,2
single pct_b,NZDUSD,2012-08-03,top,reversal,False,4
single pct_b,NZDUSD,2012-08-29,bottom,continuation,False,4
single pct_b,NZDUSD,2012-09-13,top,reversal,False,3
single pct_b,NZDUSD,2012-11-01,top,reversal,False,4
single pct_b,NZDUSD,2012-12-05,top,continuation,False,3
single pct_b,NZDUSD,2012-12-11,top,continuation,False,2
single pct_b,NZDUSD,2013-02-01,top,reversal,False,3
single pct_b,NZDUSD,2013-02-14,top,reversal,False,1
single pct_b,NZDUSD,2013-02-26,bottom,reversal,False,6
single pct_b,NZDUSD,2013-03-22,top,continuation,False,7
single pct_b,NZDUSD,2013-04-09,top,continuation,False,2
single pct_b,NZDUSD,2013-05-10,bottom,continuation,False,2
single pct_b,NZDUSD,2013-05-16,bottom,continuation,False,1
single pct_b,NZDUSD,2013-06-07,bottom,continuation,False,2
single pct_b,NZDUSD,2013-06-20,bottom,reversal,False,15
single pct_b,NZDUSD,2013-07-17,top,continuation,False,6
single pct_b,NZDUSD,2013-09-18,top,reversal,False,4
single pct_b,NZDUSD,2013-10-16,top,continuation,False,1
single pct_b,NZDUSD,2013-10-22,top,reversal,False,1
single pct_b,NZDUSD,2013-11-28,bottom,reversal,False,2
